hundred_block,street_name,block,n_permits,n_types,first_date,last_date,mean_gap,duration,duration_wk,duration_mn,permits_mn,permits_wk,street_address,lon,lat
1900,ASHLEY RD,1900 ASHLEY RD,3,1,2006-08-12T00:00:00Z,2010-08-21T00:00:00Z,735,1470,210,49,0.0612244897959184,0.0142857142857143,"1900 ASHLEY RD, Philadelphia, PA",-75.1472642,40.0657706
7400,BEVERLY RD,7400 BEVERLY RD,8,1,2008-07-19T00:00:00Z,2015-08-22T00:00:00Z,370,2590,370,86.3333333333333,0.0926640926640927,0.0216216216216216,"7400 BEVERLY RD, Philadelphia, PA",-75.1531534,40.067563
6600,BLAKEMORE ST,6600 BLAKEMORE ST,1,1,2014-09-06T00:00:00Z,2014-09-06T00:00:00Z,,0,0,0,Inf,Inf,"6600 BLAKEMORE ST, Philadelphia, PA",-75.1763676,40.0579554
800,DORSET ST,800 DORSET ST,1,1,2013-08-10T00:00:00Z,2013-08-10T00:00:00Z,,0,0,0,Inf,Inf,"800 DORSET ST, Philadelphia, PA",-75.1752507,40.0632612
2200,E GORDON ST,2200 E GORDON ST,2,1,2007-07-07T00:00:00Z,2013-06-15T00:00:00Z,2170,2170,310,72.3333333333333,0.0276497695852535,0.00645161290322581,"2200 E GORDON ST, Philadelphia, PA",-75.1274255,39.9799725
1200,E JOHNSON ST,1200 E JOHNSON ST,2,1,2013-07-13T00:00:00Z,2015-08-22T00:00:00Z,770,770,110,25.6666666666667,0.0779220779220779,0.0181818181818182,"1200 E JOHNSON ST, Philadelphia, PA",-75.1699282,40.0577417
300,E ROCKLAND ST,300 E ROCKLAND ST,7,1,2006-07-29T00:00:00Z,2015-08-22T00:00:00Z,551.833333333333,3311,473,110.366666666667,0.0634249471458774,0.0147991543340381,"300 E ROCKLAND ST, Philadelphia, PA",-75.1198194,40.0241255
1500,E SUSQUEHANNA AVE,1500 E SUSQUEHANNA AVE,9,1,2008-06-21T00:00:00Z,2015-07-18T00:00:00Z,322.875,2583,369,86.1,0.104529616724739,0.024390243902439,"1500 E SUSQUEHANNA AVE, Philadelphia, PA",-75.1270596,39.9759204
2000,E WISHART ST,2000 E WISHART ST,5,2,2007-07-14T00:00:00Z,2015-05-09T00:00:00Z,714,2856,408,95.2,0.0525210084033613,0.0122549019607843,"2000 E WISHART ST, Philadelphia, PA",-75.112179,39.9937648
6000,E WISTER ST,6000 E WISTER ST,2,1,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,364,364,52,12.1333333333333,0.164835164835165,0.0384615384615385,"6000 E WISTER ST, Philadelphia, PA",-75.1610522,40.0337314
5300,FLORENCE AVE,5300 FLORENCE AVE,1,1,2007-08-19T00:00:00Z,2007-08-19T00:00:00Z,,0,0,0,Inf,Inf,"5300 FLORENCE AVE, Philadelphia, PA",-75.2254335,39.9439044
900,GRANITE ST,900 GRANITE ST,18,1,2006-06-24T00:00:00Z,2014-06-21T00:00:00Z,171.705882352941,2919,417,97.3,0.184994861253854,0.0431654676258993,"900 GRANITE ST, Philadelphia, PA",-75.0922313,40.0315178
5100,GREENE ST,5100 GREENE ST,3,1,2006-07-29T00:00:00Z,2014-07-19T00:00:00Z,1456,2912,416,97.0666666666667,0.0309065934065934,0.00721153846153846,"5100 GREENE ST, Philadelphia, PA",-75.1671174,40.0285252
7000,GREENE ST,7000 GREENE ST,1,1,2010-10-24T00:00:00Z,2010-10-24T00:00:00Z,,0,0,0,Inf,Inf,"7000 GREENE ST, Philadelphia, PA",-75.1970987,40.0471362
6700,GROVERS AVE,6700 GROVERS AVE,1,1,2010-08-14T00:00:00Z,2010-08-14T00:00:00Z,,0,0,0,Inf,Inf,"6700 GROVERS AVE, Philadelphia, PA",-75.2286485,39.9166119
5200,HARLAN ST,5200 HARLAN ST,22,3,2006-07-01T00:00:00Z,2015-08-22T00:00:00Z,159,3339,477,111.3,0.197663971248877,0.0461215932914046,"5200 HARLAN ST, Philadelphia, PA",-75.2265359,39.9747836
1900,HAWORTH ST,1900 HAWORTH ST,3,1,2012-07-07T00:00:00Z,2014-07-19T00:00:00Z,371,742,106,24.7333333333333,0.121293800539084,0.0283018867924528,"1900 HAWORTH ST, Philadelphia, PA",-75.0740335,40.0164323
2100,HAWORTH ST,2100 HAWORTH ST,3,1,2006-06-11T00:00:00Z,2015-08-09T00:00:00Z,1673,3346,478,111.533333333333,0.0268977884040646,0.00627615062761506,"2100 HAWORTH ST, Philadelphia, PA",-75.0727018,40.0128906
5200,HESTON ST,5200 HESTON ST,1,1,2010-09-25T00:00:00Z,2010-09-25T00:00:00Z,,0,0,0,Inf,Inf,"5200 HESTON ST, Philadelphia, PA",-75.2250836,39.9799845
400,HIGH ST,400 HIGH ST,4,1,2012-06-23T00:00:00Z,2015-09-05T00:00:00Z,389.666666666667,1169,167,38.9666666666667,0.102651839178785,0.0239520958083832,"400 HIGH ST, Philadelphia, PA",-75.1733558,40.0436251
1300,JEFFERSON ST,1300 JEFFERSON ST,3,1,2011-08-13T00:00:00Z,2013-08-10T00:00:00Z,364,728,104,24.2666666666667,0.123626373626374,0.0288461538461538,"1300 JEFFERSON ST, Philadelphia, PA",-75.1566546,39.9750155
800,KIMBALL ST,800 KIMBALL ST,2,1,2011-06-18T00:00:00Z,2013-07-28T00:00:00Z,771,771,110.142857142857,25.7,0.0778210116731518,0.0181582360570687,"800 KIMBALL ST, Philadelphia, PA",-75.1567538,39.9366816
900,KIMBALL ST,900 KIMBALL ST,1,1,2015-10-03T00:00:00Z,2015-10-03T00:00:00Z,,0,0,0,Inf,Inf,"900 KIMBALL ST, Philadelphia, PA",-75.1582842,39.9370779
2100,KIMBALL ST,2100 KIMBALL ST,1,1,2010-06-19T00:00:00Z,2010-06-19T00:00:00Z,,0,0,0,Inf,Inf,"2100 KIMBALL ST, Philadelphia, PA",-75.178868,39.940153
3100,KNORR ST,3100 KNORR ST,9,1,2006-07-15T00:00:00Z,2012-08-11T00:00:00Z,277.375,2219,317,73.9666666666667,0.121676430824696,0.028391167192429,"3100 KNORR ST, Philadelphia, PA",-75.0553537,40.0344741
1100,LEOPARD ST,1100 LEOPARD ST,5,1,2009-06-21T00:00:00Z,2013-08-24T00:00:00Z,381.25,1525,217.857142857143,50.8333333333333,0.0983606557377049,0.0229508196721311,"1100 LEOPARD ST, Philadelphia, PA",-75.1358478,39.9671419
6200,LIMEKILN PIKE,6200 LIMEKILN PIKE,4,1,2012-08-18T00:00:00Z,2015-08-29T00:00:00Z,368.666666666667,1106,158,36.8666666666667,0.108499095840868,0.0253164556962025,"6200 LIMEKILN PIKE, Philadelphia, PA",-75.1520003,40.0488242
6700,LINCOLN DR,6700 LINCOLN DR,1,1,2006-09-23T00:00:00Z,2006-09-23T00:00:00Z,,0,0,0,Inf,Inf,"6700 LINCOLN DR, Philadelphia, PA",-75.1927263,40.0467725
600,LOCUST AVE,600 LOCUST AVE,5,2,2006-08-26T00:00:00Z,2013-05-25T00:00:00Z,616,2464,352,82.1333333333334,0.0608766233766234,0.0142045454545455,"600 LOCUST AVE, Philadelphia, PA",-75.1647871,40.0418081
1100,LOCUST ST,1100 LOCUST ST,11,1,2006-10-08T00:00:00Z,2015-10-11T00:00:00Z,329,3290,470,109.666666666667,0.100303951367781,0.0234042553191489,"1100 LOCUST ST, Philadelphia, PA",-75.1593396,39.9475705
4300,LORING ST,4300 LORING ST,13,1,2007-06-23T00:00:00Z,2015-07-04T00:00:00Z,244.416666666667,2933,419,97.7666666666667,0.132969655642687,0.0310262529832936,"4300 LORING ST, Philadelphia, PA",-75.0356135,40.0357754
5500,LUDLOW ST,5500 LUDLOW ST,21,2,2006-08-19T00:00:00Z,2015-09-06T00:00:00Z,165.25,3305,472.142857142857,110.166666666667,0.190620272314675,0.0444780635400908,"5500 LUDLOW ST, Philadelphia, PA",-75.2309885,39.9599566
4300,M ST,4300 M ST,1,1,2013-10-26T00:00:00Z,2013-10-26T00:00:00Z,,0,0,0,Inf,Inf,"4300 M ST, Philadelphia, PA",-75.0999071,40.012251
5700,MAGNOLIA ST,5700 MAGNOLIA ST,1,1,2009-10-18T00:00:00Z,2009-10-18T00:00:00Z,,0,0,0,Inf,Inf,"5700 MAGNOLIA ST, Philadelphia, PA",-75.1690193,40.0414969
1600,MARGARET ST,1600 MARGARET ST,4,1,2007-09-01T00:00:00Z,2015-08-16T00:00:00Z,968.666666666667,2906,415.142857142857,96.8666666666667,0.0412938747419133,0.00963523743977977,"1600 MARGARET ST, Philadelphia, PA",-75.0834299,40.0165246
600,MARIS ST,600 MARIS ST,6,1,2006-09-16T00:00:00Z,2011-05-21T00:00:00Z,341.6,1708,244,56.9333333333333,0.105386416861827,0.0245901639344262,"600 MARIS ST, Philadelphia, PA",-75.2096361,40.0325089
4100,MARKLAND ST,4100 MARKLAND ST,19,1,2006-08-05T00:00:00Z,2014-07-04T00:00:00Z,160.555555555556,2890,412.857142857143,96.3333333333333,0.197231833910035,0.0460207612456748,"4100 MARKLAND ST, Philadelphia, PA",-75.0991285,40.0087508
1600,MEADOW ST,1600 MEADOW ST,1,1,2013-08-03T00:00:00Z,2013-08-03T00:00:00Z,,0,0,0,Inf,Inf,"1600 MEADOW ST, Philadelphia, PA",-75.0843408,40.0159594
3800,MELON ST,3800 MELON ST,14,1,2006-08-05T00:00:00Z,2015-04-18T00:00:00Z,244.461538461538,3178,454,105.933333333333,0.13215859030837,0.0308370044052863,"3800 MELON ST, Philadelphia, PA",-75.198122,39.964972
3000,MEMPHIS ST,3000 MEMPHIS ST,12,1,2008-08-23T00:00:00Z,2015-07-04T00:00:00Z,227.818181818182,2506,358,83.5333333333333,0.14365522745411,0.0335195530726257,"3000 MEMPHIS ST, Philadelphia, PA",-75.1116536,39.9865489
400,MIFFLIN ST,400 MIFFLIN ST,11,3,2006-06-10T00:00:00Z,2015-08-15T00:00:00Z,335.3,3353,479,111.766666666667,0.0984193259767373,0.022964509394572,"400 MIFFLIN ST, Philadelphia, PA",-75.1529613,39.924686
600,MILLER ST,600 MILLER ST,8,1,2008-08-09T00:00:00Z,2014-07-12T00:00:00Z,309,2163,309,72.1,0.110957004160888,0.0258899676375405,"600 MILLER ST, Philadelphia, PA",-75.1285762,39.9746962
1400,MORAVIAN ST,1400 MORAVIAN ST,1,1,2008-11-01T00:00:00Z,2008-11-01T00:00:00Z,,0,0,0,Inf,Inf,"1400 MORAVIAN ST, Philadelphia, PA",-75.1642474,39.9497432
3800,N REESE ST,3800 N REESE ST,11,2,2006-07-29T04:00:00Z,2015-07-18T04:00:00Z,327.6,3276,468,109.2,0.100732600732601,0.0235042735042735,"3800 N REESE ST, Philadelphia, PA",-75.1370406,40.0095037
4200,O ST,4200 O ST,1,1,2006-07-29T00:00:00Z,2006-07-29T00:00:00Z,,0,0,0,,,"4200 O ST, Philadelphia, PA",-75.0961253,40.0100684
2400,OAKFORD ST,2400 OAKFORD ST,2,1,2007-07-04T00:00:00Z,2007-09-01T00:00:00Z,59,59,8.42857142857143,1.96666666666667,1.01694915254237,0.23728813559322,"2400 OAKFORD ST, Philadelphia, PA",-75.1837087,39.9373663
7100,OAKLAND ST,7100 OAKLAND ST,10,1,2010-06-12T00:00:00Z,2015-07-04T00:00:00Z,205.333333333333,1848,264,61.6,0.162337662337662,0.0378787878787879,"7100 OAKLAND ST, Philadelphia, PA",-75.0644514,40.0455349
6000,OGONTZ AVE,6000 OGONTZ AVE,2,1,2013-06-08T00:00:00Z,2015-05-02T00:00:00Z,693,693,99,23.1,0.0865800865800866,0.0202020202020202,"6000 OGONTZ AVE, Philadelphia, PA",-75.1510494,40.0464733
2400,PANAMA ST,2400 PANAMA ST,10,1,2006-06-10T00:00:00Z,2015-09-19T00:00:00Z,376.444444444444,3388,484,112.933333333333,0.0885478158205431,0.0206611570247934,"2400 PANAMA ST, Philadelphia, PA",-75.1802621,39.9478325
1200,PARRISH ST,1200 PARRISH ST,3,1,2012-06-30T00:00:00Z,2014-06-01T00:00:00Z,350.5,701,100.142857142857,23.3666666666667,0.128388017118402,0.0299572039942939,"1200 PARRISH ST, Philadelphia, PA",-75.156348,39.9680884
1500,PARRISH ST,1500 PARRISH ST,1,1,2006-08-11T00:00:00Z,2006-08-11T00:00:00Z,,0,0,0,,,"1500 PARRISH ST, Philadelphia, PA",-75.1618041,39.9690942
6900,PENNWAY ST,6900 PENNWAY ST,1,1,2011-06-04T00:00:00Z,2011-06-04T00:00:00Z,,0,0,0,,,"6900 PENNWAY ST, Philadelphia, PA",-75.080427,40.0506384
100,PENSDALE ST,100 PENSDALE ST,5,1,2011-02-12T00:00:00Z,2016-04-10T00:00:00Z,471,1884,269.142857142857,62.8,0.0796178343949045,0.0185774946921444,"100 PENSDALE ST, Philadelphia, PA",-75.2203043,40.0238245
800,PERKIOMEN ST,800 PERKIOMEN ST,10,3,2006-09-03T00:00:00Z,2013-07-04T00:00:00Z,277.333333333333,2496,356.571428571429,83.2,0.120192307692308,0.0280448717948718,"800 PERKIOMEN ST, Philadelphia, PA",-75.166191,39.969029
1800,PORTER ST,1800 PORTER ST,1,1,2011-06-11T00:00:00Z,2011-06-11T00:00:00Z,,0,0,0,,,"1800 PORTER ST, Philadelphia, PA",-75.1771709,39.9202176
0,S 41ST ST,0 S 41ST ST,1,1,2009-09-19T00:00:00Z,2009-09-19T00:00:00Z,,0,0,0,,,"0 S 41ST ST, Philadelphia, PA",-75.2043678,39.957113
1300,S WILTON ST,1300 S WILTON ST,12,3,2007-05-26T00:00:00Z,2014-07-04T00:00:00Z,236,2596,370.857142857143,86.5333333333333,0.138674884437596,0.0323574730354391,"1300 S WILTON ST, Philadelphia, PA",-75.2206457,39.9412668
3200,TILTON ST,3200 TILTON ST,1,1,2009-05-23T04:00:00Z,2009-05-23T04:00:00Z,,0,0,0,,,"3200 TILTON ST, Philadelphia, PA",-75.102201,39.9838636
6300,TULIP ST,6300 TULIP ST,1,1,2008-09-06T04:00:00Z,2008-09-06T04:00:00Z,,0,0,0,,,"6300 TULIP ST, Philadelphia, PA",-75.0516689,40.0188488
1600,UNITY ST,1600 UNITY ST,7,1,2006-09-03T04:00:00Z,2011-08-07T04:00:00Z,299.833333333333,1799,257,59.9666666666667,0.116731517509728,0.0272373540856031,"1600 UNITY ST, Philadelphia, PA",-75.0875664,40.0123894
100,W ABBOTTSFORD AVE,100 W ABBOTTSFORD AVE,11,3,2006-07-04T04:00:00Z,2015-09-07T04:00:00Z,335.2,3352,478.857142857143,111.733333333333,0.0984486873508353,0.0229713603818616,"100 W ABBOTTSFORD AVE, Philadelphia, PA",-75.1624551,40.0254036
400,W ASHDALE ST,400 W ASHDALE ST,11,1,2010-08-21T04:00:00Z,2015-07-18T04:00:00Z,179.2,1792,256,59.7333333333333,0.184151785714286,0.04296875,"400 W ASHDALE ST, Philadelphia, PA",-75.1306629,40.0276186
200,W ATLANTIC ST,200 W ATLANTIC ST,5,1,2006-06-17T04:00:00Z,2009-06-28T04:00:00Z,276.75,1107,158.142857142857,36.9,0.13550135501355,0.031616982836495,"200 W ATLANTIC ST, Philadelphia, PA",-75.133175,40.004122
1200,W ATLANTIC ST,1200 W ATLANTIC ST,11,2,2006-07-04T04:00:00Z,2009-09-19T04:00:00Z,117.3,1173,167.571428571429,39.1,0.281329923273657,0.0656436487638534,"1200 W ATLANTIC ST, Philadelphia, PA",-75.148567,40.006115
1600,W CLEARFIELD ST,1600 W CLEARFIELD ST,7,2,2007-05-26T04:00:00Z,2015-08-01T04:00:00Z,498.166666666667,2989,427,99.6333333333333,0.0702576112412178,0.0163934426229508,"1600 W CLEARFIELD ST, Philadelphia, PA",-75.156627,40.000288
2900,W CLEARFIELD ST,2900 W CLEARFIELD ST,5,1,2010-07-31T04:00:00Z,2013-07-27T04:00:00Z,273,1092,156,36.4,0.137362637362637,0.0320512820512821,"2900 W CLEARFIELD ST, Philadelphia, PA",-75.1781589,40.0025021
100,W COURTLAND ST,100 W COURTLAND ST,2,1,2010-07-31T04:00:00Z,2011-07-30T04:00:00Z,364,364,52,12.1333333333333,0.164835164835165,0.0384615384615385,"100 W COURTLAND ST, Philadelphia, PA",-75.1248703,40.0198424
500,W COURTLAND ST,500 W COURTLAND ST,5,1,2011-05-21T04:00:00Z,2015-06-13T04:00:00Z,371,1484,212,49.4666666666667,0.101078167115903,0.0235849056603774,"500 W COURTLAND ST, Philadelphia, PA",-75.1338585,40.0211144
3000,W CUMBERLAND ST,3000 W CUMBERLAND ST,1,1,2012-08-25T04:00:00Z,2012-08-25T04:00:00Z,,0,0,0,,,"3000 W CUMBERLAND ST, Philadelphia, PA",-75.1810523,39.9939927
1200,W DAUPHIN ST,1200 W DAUPHIN ST,4,2,2006-05-27T04:00:00Z,2008-07-04T04:00:00Z,256.333333333333,769,109.857142857143,25.6333333333333,0.156046814044213,0.0364109232769831,"1200 W DAUPHIN ST, Philadelphia, PA",-75.1523332,39.9872801
1600,W DAUPHIN ST,1600 W DAUPHIN ST,1,1,2012-08-18T04:00:00Z,2012-08-18T04:00:00Z,,0,0,0,,,"1600 W DAUPHIN ST, Philadelphia, PA",-75.1591408,39.9882886
1700,W DAUPHIN ST,1700 W DAUPHIN ST,2,1,2006-07-22T04:00:00Z,2014-05-17T04:00:00Z,2856,2856,408,95.2,0.0210084033613445,0.00490196078431373,"1700 W DAUPHIN ST, Philadelphia, PA",-75.1607549,39.988401
1000,W DUNCANNON AVE,1000 W DUNCANNON AVE,6,1,2010-05-29T04:00:00Z,2015-08-29T04:00:00Z,383.6,1918,274,63.9333333333333,0.0938477580813347,0.0218978102189781,"1000 W DUNCANNON AVE, Philadelphia, PA",-75.1394096,40.0310994
1100,W DUNCANNON AVE,1100 W DUNCANNON AVE,9,1,2008-07-12T04:00:00Z,2013-07-06T04:00:00Z,227.5,1820,260,60.6666666666667,0.148351648351648,0.0346153846153846,"1100 W DUNCANNON AVE, Philadelphia, PA",-75.1410617,40.0313302
400,W DURHAM ST,400 W DURHAM ST,7,1,2006-10-14T04:00:00Z,2012-09-23T04:00:00Z,361.833333333333,2171,310.142857142857,72.3666666666667,0.0967296176877015,0.0225702441271304,"400 W DURHAM ST, Philadelphia, PA",-75.196231,40.053032
2100,W ERIE AVE,2100 W ERIE AVE,6,1,2006-08-05T04:00:00Z,2010-08-14T04:00:00Z,294,1470,210,49,0.122448979591837,0.0285714285714286,"2100 W ERIE AVE, Philadelphia, PA",-75.1626395,40.0107218
1500,W GIRARD AVE,1500 W GIRARD AVE,1,1,2007-12-15T05:00:00Z,2007-12-15T05:00:00Z,,0,0,0,,,"1500 W GIRARD AVE, Philadelphia, PA",-75.1612418,39.9714271
1700,W GLENWOOD AVE,1700 W GLENWOOD AVE,2,2,2006-09-04T04:00:00Z,2007-07-07T04:00:00Z,306,306,43.7142857142857,10.2,0.196078431372549,0.0457516339869281,"1700 W GLENWOOD AVE, Philadelphia, PA",-75.1598491,39.9945109
2600,W HAGERT ST,2600 W HAGERT ST,11,1,2010-05-08T04:00:00Z,2015-07-18T04:00:00Z,189.7,1897,271,63.2333333333333,0.173958882445967,0.040590405904059,"2600 W HAGERT ST, Philadelphia, PA",-75.1747966,39.9926153
2400,W HAROLD ST,2400 W HAROLD ST,3,1,2013-07-20T04:00:00Z,2015-05-24T04:00:00Z,336.5,673,96.1428571428571,22.4333333333333,0.133729569093611,0.0312035661218425,"2400 W HAROLD ST, Philadelphia, PA",-75.1711596,39.9948616
2800,W HAROLD ST,2800 W HAROLD ST,12,3,2007-07-04T04:00:00Z,2016-05-30T04:00:00Z,295.727272727273,3253,464.714285714286,108.433333333333,0.110667076544728,0.0258223178604365,"2800 W HAROLD ST, Philadelphia, PA",-75.1772274,39.9956531
1200,W HARPER ST,1200 W HARPER ST,1,1,2012-07-28T04:00:00Z,2012-07-28T04:00:00Z,,0,0,0,,,"1200 W HARPER ST, Philadelphia, PA",-75.1558455,39.9705001
2400,W HILTON ST,2400 W HILTON ST,3,1,2006-06-03T04:00:00Z,2015-09-05T04:00:00Z,1690.5,3381,483,112.7,0.0266193433895297,0.0062111801242236,"2400 W HILTON ST, Philadelphia, PA",-75.1695238,40.0044077
300,W HUNTING PARK AVE,300 W HUNTING PARK AVE,1,1,2009-08-23T04:00:00Z,2009-08-23T04:00:00Z,,0,0,0,,,"300 W HUNTING PARK AVE, Philadelphia, PA",-75.1330118,40.0138233
1000,W INDIANA AVE,1000 W INDIANA AVE,17,3,2007-06-16T04:00:00Z,2015-09-07T04:00:00Z,187.8125,3005,429.285714285714,100.166666666667,0.169717138103161,0.0396006655574043,"1000 W INDIANA AVE, Philadelphia, PA",-75.1468588,39.9976544
1500,W INDIANA AVE,1500 W INDIANA AVE,8,1,2010-06-20T04:00:00Z,2015-09-05T04:00:00Z,271.857142857143,1903,271.857142857143,63.4333333333333,0.126116657908565,0.0294272201786653,"1500 W INDIANA AVE, Philadelphia, PA",-75.1552357,39.9987285
2000,W INDIANA AVE,2000 W INDIANA AVE,10,2,2006-09-04T04:00:00Z,2015-09-05T04:00:00Z,365.333333333333,3288,469.714285714286,109.6,0.0912408759124088,0.0212895377128954,"2000 W INDIANA AVE, Philadelphia, PA",-75.1632367,39.999625
2200,W INDIANA AVE,2200 W INDIANA AVE,5,1,2006-08-05T04:00:00Z,2012-05-26T04:00:00Z,530.25,2121,303,70.7,0.0707213578500707,0.0165016501650165,"2200 W INDIANA AVE, Philadelphia, PA",-75.1665747,40.0002062
2500,W INDIANA AVE,2500 W INDIANA AVE,1,1,2012-08-11T04:00:00Z,2012-08-11T04:00:00Z,,0,0,0,,,"2500 W INDIANA AVE, Philadelphia, PA",-75.1713998,40.0008284
2600,W INDIANA AVE,2600 W INDIANA AVE,5,1,2011-06-18T04:00:00Z,2014-06-21T04:00:00Z,274.75,1099,157,36.6333333333333,0.13648771610555,0.0318471337579618,"2600 W INDIANA AVE, Philadelphia, PA",-75.1729885,40.0010362
1400,W JEROME ST,1400 W JEROME ST,7,1,2009-07-25T04:00:00Z,2015-08-22T04:00:00Z,369.833333333333,2219,317,73.9666666666667,0.0946372239747634,0.0220820189274448,"1400 W JEROME ST, Philadelphia, PA",-75.1497627,40.0160115
200,W LAVEER ST,200 W LAVEER ST,2,1,2008-08-30T04:00:00Z,2009-06-14T04:00:00Z,288,288,41.1428571428572,9.6,0.208333333333333,0.0486111111111111,"200 W LAVEER ST, Philadelphia, PA",-75.1202364,40.0455455
1900,W LAVEER ST,1900 W LAVEER ST,6,1,2007-07-28T04:00:00Z,2014-06-28T04:00:00Z,505.4,2527,361,84.2333333333333,0.0712307083498219,0.0166204986149585,"1900 W LAVEER ST, Philadelphia, PA",-75.1506515,40.0494188
100,W LOGAN ST,100 W LOGAN ST,19,1,2007-06-30T04:00:00Z,2012-09-01T04:00:00Z,105,1890,270,63,0.301587301587302,0.0703703703703704,"100 W LOGAN ST, Philadelphia, PA",-75.1639007,40.026691
1300,W LOUDON ST,1300 W LOUDON ST,14,1,2006-10-14T04:00:00Z,2015-08-16T04:00:00Z,248.307692307692,3228,461.142857142857,107.6,0.130111524163569,0.030359355638166,"1300 W LOUDON ST, Philadelphia, PA",-75.1460605,40.025576
100,W LURAY ST,100 W LURAY ST,5,1,2006-07-04T04:00:00Z,2006-09-03T04:00:00Z,15.25,61,8.71428571428571,2.03333333333333,2.45901639344262,0.573770491803279,"100 W LURAY ST, Philadelphia, PA",-75.1246992,40.0205945
400,W LURAY ST,400 W LURAY ST,1,1,2014-09-27T04:00:00Z,2014-09-27T04:00:00Z,,0,0,0,,,"400 W LURAY ST, Philadelphia, PA",-75.132243,40.021444
500,W LURAY ST,500 W LURAY ST,5,1,2009-09-07T04:00:00Z,2011-09-04T04:00:00Z,181.75,727,103.857142857143,24.2333333333333,0.206327372764787,0.0481430536451169,"500 W LURAY ST, Philadelphia, PA",-75.1337065,40.0218951
500,W LYCOMING ST,500 W LYCOMING ST,8,1,2006-08-26T04:00:00Z,2015-08-02T04:00:00Z,466.142857142857,3263,466.142857142857,108.766666666667,0.0735519460619062,0.0171621207477781,"500 W LYCOMING ST, Philadelphia, PA",-75.1356137,40.0133045
2000,W MADISON ST,2000 W MADISON ST,1,1,2009-07-25T04:00:00Z,2009-07-25T04:00:00Z,,0,0,0,,,"2000 W MADISON ST, Philadelphia, PA",-75.1622544,40.0036678
1400,W MAYFIELD ST,1400 W MAYFIELD ST,10,4,2006-05-20T04:00:00Z,2016-05-30T04:00:00Z,407,3663,523.285714285714,122.1,0.0819000819000819,0.0191100191100191,"1400 W MAYFIELD ST, Philadelphia, PA",-75.1534694,39.9989297
600,W MONTGOMERY AVE,600 W MONTGOMERY AVE,1,1,2008-09-10T04:00:00Z,2008-09-10T04:00:00Z,,0,0,0,,,"600 W MONTGOMERY AVE, Philadelphia, PA",-75.145117,39.978466
6300,W MONTGOMERY AVE,6300 W MONTGOMERY AVE,2,1,2006-09-02T04:00:00Z,2010-07-24T04:00:00Z,1421,1421,203,47.3666666666667,0.0422237860661506,0.00985221674876847,"6300 W MONTGOMERY AVE, Philadelphia, PA",-75.2480953,39.9816377
2000,W NEDRO AVE,2000 W NEDRO AVE,2,1,2010-07-31T04:00:00Z,2012-07-04T04:00:00Z,704,704,100.571428571429,23.4666666666667,0.0852272727272727,0.0198863636363636,"2000 W NEDRO AVE, Philadelphia, PA",-75.1542457,40.0436698
2100,W NEDRO AVE,2100 W NEDRO AVE,5,1,2008-07-05T04:00:00Z,2014-09-06T04:00:00Z,563.5,2254,322,75.1333333333334,0.0665483584738243,0.015527950310559,"2100 W NEDRO AVE, Philadelphia, PA",-75.1559106,40.043722
1900,W NORRIS ST,1900 W NORRIS ST,26,2,2006-05-20T04:00:00Z,2013-07-06T04:00:00Z,104.16,2604,372,86.8,0.299539170506912,0.0698924731182796,"1900 W NORRIS ST, Philadelphia, PA",-75.1650252,39.9840822
2000,W NORRIS ST,2000 W NORRIS ST,8,1,2006-08-19T04:00:00Z,2014-08-16T04:00:00Z,417,2919,417,97.3,0.0822199383350463,0.0191846522781775,"2000 W NORRIS ST, Philadelphia, PA",-75.1669771,39.9840477
2900,W NORRIS ST,2900 W NORRIS ST,14,2,2007-09-03T04:00:00Z,2016-05-21T04:00:00Z,244.846153846154,3183,454.714285714286,106.1,0.131950989632422,0.0307885642475652,"2900 W NORRIS ST, Philadelphia, PA",-75.1809859,39.9861848
1500,W OAKDALE ST,1500 W OAKDALE ST,11,1,2006-06-17T04:00:00Z,2015-08-08T04:00:00Z,333.9,3339,477,111.3,0.0988319856244385,0.0230607966457023,"1500 W OAKDALE ST, Philadelphia, PA",-75.156466,39.993599
2400,W OAKDALE ST,2400 W OAKDALE ST,27,5,2006-07-04T04:00:00Z,2015-08-01T04:00:00Z,127.5,3315,473.571428571429,110.5,0.244343891402715,0.0570135746606335,"2400 W OAKDALE ST, Philadelphia, PA",-75.1710571,39.9953092
3000,W OXFORD ST,3000 W OXFORD ST,11,4,2006-05-29T04:00:00Z,2015-07-04T04:00:00Z,332.3,3323,474.714285714286,110.766666666667,0.0993078543484803,0.0231718326813121,"3000 W OXFORD ST, Philadelphia, PA",-75.184003,39.980395
5500,W OXFORD ST,5500 W OXFORD ST,10,1,2008-06-14T04:00:00Z,2015-09-19T04:00:00Z,294.777777777778,2653,379,88.4333333333333,0.113079532604599,0.0263852242744063,"5500 W OXFORD ST, Philadelphia, PA",-75.1886681,39.9812103
1300,W RUSH ST,1300 W RUSH ST,32,3,2006-05-27T04:00:00Z,2015-09-06T04:00:00Z,109.322580645161,3389,484.142857142857,112.966666666667,0.283269401003246,0.066096193567424,"1300 W RUSH ST, Philadelphia, PA",-75.152078,39.995587
